location,date,hour,wind speed
  225,20190214,   17,   20
  225,20190214,   18,   20
  225,20190214,   19,   40
  225,20190214,   20,   40
  225,20190214,   21,   40
  225,20190214,   22,   40
  225,20190214,   23,   40
  225,20190214,   24,   40
  225,20190215,    1,   40
  225,20190215,    2,   40
  225,20190215,    3,   40
  225,20190215,    4,   60
  225,20190215,    5,   60
  225,20190215,    6,   50
  225,20190215,    7,   50
  225,20190215,    8,   60
  225,20190215,    9,   50
  225,20190215,   10,   50
  225,20190215,   11,   50
  225,20190215,   12,   50
  225,20190215,   13,   40
  225,20190215,   14,   50
  225,20190215,   15,   50
  225,20190215,   16,   40
  225,20190215,   17,   40
  225,20190215,   18,   50
  225,20190215,   19,   40
  225,20190215,   20,   40
  225,20190215,   21,   40
  225,20190215,   22,   50
  225,20190215,   23,   70
  225,20190215,   24,   70
  225,20190216,    1,   70
  225,20190216,    2,   70
  225,20190216,    3,   70
  225,20190216,    4,   60
  225,20190216,    5,   70
  225,20190216,    6,   70
  225,20190216,    7,   60
  225,20190216,    8,   70
  225,20190216,    9,   70
  225,20190216,   10,   70
  225,20190216,   11,   80
  225,20190216,   12,   80
  225,20190216,   13,   80
  225,20190216,   14,   80
  225,20190216,   15,   70
  225,20190216,   16,   60
  225,20190216,   17,   70
  225,20190216,   18,   60
  225,20190216,   19,   40
  225,20190216,   20,   40
  225,20190216,   21,   60
  225,20190216,   22,   50
  225,20190216,   23,   50
  225,20190216,   24,   40
  225,20190217,    1,   50
  225,20190217,    2,   50
  225,20190217,    3,   50
  225,20190217,    4,   50
  225,20190217,    5,   60
  225,20190217,    6,   70
  225,20190217,    7,   60
  225,20190217,    8,   80
  225,20190217,    9,   50
  225,20190217,   10,   50
  225,20190217,   11,   60
  225,20190217,   12,   60
  225,20190217,   13,   70
  225,20190217,   14,   60
  225,20190217,   15,   50
  225,20190217,   16,   60
  225,20190217,   17,   50
  225,20190217,   18,   50
  225,20190217,   19,   70
  225,20190217,   20,   70
  225,20190217,   21,   70
  225,20190217,   22,   70
  225,20190217,   23,   80
  225,20190217,   24,   60
  225,20190218,    1,   60
  225,20190218,    2,   60
  225,20190218,    3,   50
  225,20190218,    4,   40
  225,20190218,    5,   50
  225,20190218,    6,   50
  225,20190218,    7,   50
  225,20190218,    8,   50
  225,20190218,    9,   50
  225,20190218,   10,   60
  225,20190218,   11,   70
  225,20190218,   12,   80
  225,20190218,   13,   70
  225,20190218,   14,   70
  225,20190218,   15,   60
  225,20190218,   16,   70
  225,20190218,   17,   70
  225,20190218,   18,   70
  225,20190218,   19,   50
  225,20190218,   20,   50
  225,20190218,   21,   50
  225,20190218,   22,   70
  225,20190218,   23,   70
  225,20190218,   24,   70
  225,20190219,    1,   70
  225,20190219,    2,   80
  225,20190219,    3,   80
  225,20190219,    4,   90
  225,20190219,    5,   90
  225,20190219,    6,   80
  225,20190219,    7,   80
  225,20190219,    8,   80
  225,20190219,    9,   80
  225,20190219,   10,   80
  225,20190219,   11,   80
  225,20190219,   12,   80
  225,20190219,   13,   80
  225,20190219,   14,   80
  225,20190219,   15,   90
  225,20190219,   16,   80
  225,20190219,   17,   80
  225,20190219,   18,   80
  225,20190219,   19,   70
  225,20190219,   20,   80
  225,20190219,   21,   90
  225,20190219,   22,   90
  225,20190219,   23,   90
  225,20190219,   24,   90
  225,20190220,    1,   80
  225,20190220,    2,   80
  225,20190220,    3,   80
  225,20190220,    4,   80
  225,20190220,    5,   80
  225,20190220,    6,   90
  225,20190220,    7,   90
  225,20190220,    8,   90
  225,20190220,    9,   90
  225,20190220,   10,   90
  225,20190220,   11,  100
  225,20190220,   12,  100
  225,20190220,   13,  100
  225,20190220,   14,  100
  225,20190220,   15,  100
  225,20190220,   16,   90
  225,20190220,   17,   90
  225,20190220,   18,   80
  225,20190220,   19,   80
  225,20190220,   20,   80
  225,20190220,   21,   80
  225,20190220,   22,   80
  225,20190220,   23,   80
  225,20190220,   24,   80
  225,20190221,    1,   90
  225,20190221,    2,   90
  225,20190221,    3,   90
  225,20190221,    4,   90
  225,20190221,    5,   90
  225,20190221,    6,  100
  225,20190221,    7,  100
  225,20190221,    8,   90
  225,20190221,    9,   90
  225,20190221,   10,   80
  225,20190221,   11,   90
  225,20190221,   12,   90
  225,20190221,   13,   80
  225,20190221,   14,   70
  225,20190221,   15,   70
  225,20190221,   16,   70
  225,20190221,   17,   60
  225,20190221,   18,   60
  225,20190221,   19,   50
  225,20190221,   20,   40
  225,20190221,   21,   30
  225,20190221,   22,   30
  225,20190221,   23,   30
  225,20190221,   24,   30
  225,20190222,    1,   40
  225,20190222,    2,   40
  225,20190222,    3,   40
  225,20190222,    4,   40
  225,20190222,    5,   40
  225,20190222,    6,   40
  225,20190222,    7,   40
  225,20190222,    8,   40
  225,20190222,    9,   30
  225,20190222,   10,   30
  225,20190222,   11,   20
  225,20190222,   12,   20
  225,20190222,   13,   10
  225,20190222,   14,   10
  225,20190222,   15,   20
  225,20190222,   16,   20
  225,20190222,   17,   20
  225,20190222,   18,   20
  225,20190222,   19,   30
  225,20190222,   20,   20
  225,20190222,   21,   30
  225,20190222,   22,   30
  225,20190222,   23,   40
  225,20190222,   24,   30
  225,20190223,    1,   30
  225,20190223,    2,   30
  225,20190223,    3,   40
  225,20190223,    4,   30
  225,20190223,    5,   30
  225,20190223,    6,   30
  225,20190223,    7,   40
  225,20190223,    8,   40
  225,20190223,    9,   50
  225,20190223,   10,   40
  225,20190223,   11,   40
  225,20190223,   12,   40
  225,20190223,   13,   40
  225,20190223,   14,   30
  225,20190223,   15,   30
  225,20190223,   16,   40
  225,20190223,   17,   30
  225,20190223,   18,   30
  225,20190223,   19,   30
  225,20190223,   20,   30
  225,20190223,   21,   30
  225,20190223,   22,   30
  225,20190223,   23,   30
  225,20190223,   24,   50
  225,20190224,    1,   30
  225,20190224,    2,   30
  225,20190224,    3,   30
  225,20190224,    4,   40
  225,20190224,    5,   30
  225,20190224,    6,   30
  225,20190224,    7,   30
  225,20190224,    8,   20
  225,20190224,    9,   30
  225,20190224,   10,   10
  225,20190224,   11,   10
  225,20190224,   12,   10
  225,20190224,   13,   10
  225,20190224,   14,   30
  225,20190224,   15,   30
  225,20190224,   16,   20
  225,20190224,   17,   10
  225,20190224,   18,   30
  225,20190224,   19,   50
  225,20190224,   20,   30
  225,20190224,   21,   30
  225,20190224,   22,   30
  225,20190224,   23,   30
  225,20190224,   24,   50
  225,20190225,    1,   30
  225,20190225,    2,   40
  225,20190225,    3,   50
  225,20190225,    4,   40
  225,20190225,    5,   40
  225,20190225,    6,   30
  225,20190225,    7,   30
  225,20190225,    8,   30
  225,20190225,    9,   40
  225,20190225,   10,   30
  225,20190225,   11,   30
  225,20190225,   12,   30
  225,20190225,   13,   50
  225,20190225,   14,   40
  225,20190225,   15,   40
  225,20190225,   16,   30
  225,20190225,   17,   30
  225,20190225,   18,   30
  225,20190225,   19,   30
  225,20190225,   20,   20
  225,20190225,   21,   30
  225,20190225,   22,   30
  225,20190225,   23,   40
  225,20190225,   24,   30
  225,20190226,    1,   30
  225,20190226,    2,   30
  225,20190226,    3,   30
  225,20190226,    4,   30
  225,20190226,    5,   40
  225,20190226,    6,   40
  225,20190226,    7,   30
  225,20190226,    8,   40
  225,20190226,    9,   30
  225,20190226,   10,   20
  225,20190226,   11,   10
  225,20190226,   12,   10
  225,20190226,   13,   10
  225,20190226,   14,   20
  225,20190226,   15,   40
  225,20190226,   16,   40
  225,20190226,   17,   50
  225,20190226,   18,   30
  225,20190226,   19,   30
  225,20190226,   20,   30
  225,20190226,   21,   30
  225,20190226,   22,   30
  225,20190226,   23,   20
  225,20190226,   24,   30
  225,20190227,    1,   30
  225,20190227,    2,   40
  225,20190227,    3,   30
  225,20190227,    4,   50
  225,20190227,    5,   40
  225,20190227,    6,   40
  225,20190227,    7,   40
  225,20190227,    8,   30
  225,20190227,    9,   40
  225,20190227,   10,   50
  225,20190227,   11,   50
  225,20190227,   12,   50
  225,20190227,   13,   40
  225,20190227,   14,   40
  225,20190227,   15,   40
  225,20190227,   16,   40
  225,20190227,   17,   40
  225,20190227,   18,   40
  225,20190227,   19,   40
  225,20190227,   20,   40
  225,20190227,   21,   40
  225,20190227,   22,   40
  225,20190227,   23,   40
  225,20190227,   24,   50
  225,20190228,    1,   40
  225,20190228,    2,   40
  225,20190228,    3,   40
  225,20190228,    4,   20
  225,20190228,    5,   30
  225,20190228,    6,   30
  225,20190228,    7,   40
  225,20190228,    8,   40
  225,20190228,    9,   40
  225,20190228,   10,   60
  225,20190228,   11,   60
  225,20190228,   12,   70
  225,20190228,   13,  100
  225,20190228,   14,   90
  225,20190228,   15,   70
  225,20190228,   16,  100
  225,20190228,   17,   90
  225,20190228,   18,   80
  225,20190228,   19,   80
  225,20190228,   20,   60
  225,20190228,   21,   70
  225,20190228,   22,   60
  225,20190228,   23,   50
  225,20190228,   24,   60
  225,20190301,    1,   60
  225,20190301,    2,   50
  225,20190301,    3,   40
  225,20190301,    4,   40
  225,20190301,    5,   40
  225,20190301,    6,   90
  225,20190301,    7,   90
  225,20190301,    8,   90
  225,20190301,    9,   80
  225,20190301,   10,   80
  225,20190301,   11,   70
  225,20190301,   12,   60
  225,20190301,   13,   50
  225,20190301,   14,   40
  225,20190301,   15,   50
  225,20190301,   16,   40
  225,20190301,   17,   40
  225,20190301,   18,   20
  225,20190301,   19,   30
  225,20190301,   20,   40
  225,20190301,   21,   30
  225,20190301,   22,   20
  225,20190301,   23,   40
  225,20190301,   24,   30
  225,20190302,    1,   30
  225,20190302,    2,   40
  225,20190302,    3,   40
  225,20190302,    4,   40
  225,20190302,    5,   40
  225,20190302,    6,   40
  225,20190302,    7,   40
  225,20190302,    8,   40
  225,20190302,    9,   50
  225,20190302,   10,   60
  225,20190302,   11,   60
  225,20190302,   12,   70
  225,20190302,   13,   70
  225,20190302,   14,   80
  225,20190302,   15,   80
  225,20190302,   16,   80
  225,20190302,   17,   80
  225,20190302,   18,   90
  225,20190302,   19,  110
  225,20190302,   20,  140
  225,20190302,   21,  140
  225,20190302,   22,  150
  225,20190302,   23,  140
  225,20190302,   24,  150
  225,20190303,    1,  150
  225,20190303,    2,  160
  225,20190303,    3,  150
  225,20190303,    4,  150
  225,20190303,    5,  150
  225,20190303,    6,  150
  225,20190303,    7,  140
  225,20190303,    8,  120
  225,20190303,    9,   90
  225,20190303,   10,   70
  225,20190303,   11,  130
  225,20190303,   12,  150
  225,20190303,   13,  140
  225,20190303,   14,  150
  225,20190303,   15,  160
  225,20190303,   16,  150
  225,20190303,   17,  130
  225,20190303,   18,  130
  225,20190303,   19,  130
  225,20190303,   20,  150
  225,20190303,   21,  160
  225,20190303,   22,  150
  225,20190303,   23,  140
  225,20190303,   24,  160
  225,20190304,    1,  130
  225,20190304,    2,  130
  225,20190304,    3,  130
  225,20190304,    4,  110
  225,20190304,    5,  140
  225,20190304,    6,  120
  225,20190304,    7,  140
  225,20190304,    8,  130
  225,20190304,    9,  140
  225,20190304,   10,  150
  225,20190304,   11,  160
  225,20190304,   12,  160
  225,20190304,   13,  170
  225,20190304,   14,  160
  225,20190304,   15,  140
  225,20190304,   16,  140
  225,20190304,   17,  140
  225,20190304,   18,  140
  225,20190304,   19,  130
  225,20190304,   20,  130
  225,20190304,   21,  140
  225,20190304,   22,  140
  225,20190304,   23,  140
  225,20190304,   24,  150
  225,20190305,    1,  140
  225,20190305,    2,  140
  225,20190305,    3,  140
  225,20190305,    4,  130
  225,20190305,    5,  130
  225,20190305,    6,  120
  225,20190305,    7,  110
  225,20190305,    8,  110
  225,20190305,    9,  100
  225,20190305,   10,  100
  225,20190305,   11,   90
  225,20190305,   12,  100
  225,20190305,   13,   90
  225,20190305,   14,  100
  225,20190305,   15,  100
  225,20190305,   16,  100
  225,20190305,   17,  100
  225,20190305,   18,  100
  225,20190305,   19,   90
  225,20190305,   20,   80
  225,20190305,   21,   70
  225,20190305,   22,   80
  225,20190305,   23,   70
  225,20190305,   24,   60
  225,20190306,    1,   60
  225,20190306,    2,   60
  225,20190306,    3,   60
  225,20190306,    4,   60
  225,20190306,    5,   60
  225,20190306,    6,   70
  225,20190306,    7,   80
  225,20190306,    8,   90
  225,20190306,    9,   90
  225,20190306,   10,   90
  225,20190306,   11,  100
  225,20190306,   12,  110
  225,20190306,   13,  100
  225,20190306,   14,  100
  225,20190306,   15,  100
  225,20190306,   16,   90
  225,20190306,   17,   80
  225,20190306,   18,   80
  225,20190306,   19,   90
  225,20190306,   20,   80
  225,20190306,   21,   90
  225,20190306,   22,   90
  225,20190306,   23,   90
  225,20190306,   24,   80
  225,20190307,    1,   80
  225,20190307,    2,   70
  225,20190307,    3,   60
  225,20190307,    4,   40
  225,20190307,    5,   60
  225,20190307,    6,  100
  225,20190307,    7,  130
  225,20190307,    8,  140
  225,20190307,    9,  130
  225,20190307,   10,  140
  225,20190307,   11,  150
  225,20190307,   12,  140
  225,20190307,   13,  150
  225,20190307,   14,  170
  225,20190307,   15,  180
  225,20190307,   16,  190
  225,20190307,   17,  180
  225,20190307,   18,  190
  225,20190307,   19,  200
  225,20190307,   20,  180
  225,20190307,   21,  170
  225,20190307,   22,  160
  225,20190307,   23,  160
  225,20190307,   24,  170
  225,20190308,    1,  170
  225,20190308,    2,  160
  225,20190308,    3,  150
  225,20190308,    4,  130
  225,20190308,    5,  120
  225,20190308,    6,  110
  225,20190308,    7,  110
  225,20190308,    8,  100
  225,20190308,    9,  100
  225,20190308,   10,   90
  225,20190308,   11,   80
  225,20190308,   12,   70
  225,20190308,   13,   80
  225,20190308,   14,   80
  225,20190308,   15,   90
  225,20190308,   16,  100
  225,20190308,   17,   90
  225,20190308,   18,  100
  225,20190308,   19,  110
  225,20190308,   20,  120
  225,20190308,   21,  130
  225,20190308,   22,  140
  225,20190308,   23,  150
  225,20190308,   24,  160
  225,20190309,    1,  160
  225,20190309,    2,  140
  225,20190309,    3,  130
  225,20190309,    4,  130
  225,20190309,    5,  130
  225,20190309,    6,  120
  225,20190309,    7,  130
  225,20190309,    8,  120
  225,20190309,    9,  130
  225,20190309,   10,  120
  225,20190309,   11,  110
  225,20190309,   12,  120
  225,20190309,   13,  160
  225,20190309,   14,  160
  225,20190309,   15,  170
  225,20190309,   16,  170
  225,20190309,   17,  130
  225,20190309,   18,  120
  225,20190309,   19,   80
  225,20190309,   20,  110
  225,20190309,   21,  110
  225,20190309,   22,  100
  225,20190309,   23,   90
  225,20190309,   24,   90
  225,20190310,    1,   80
  225,20190310,    2,   70
  225,20190310,    3,   60
  225,20190310,    4,   70
  225,20190310,    5,   40
  225,20190310,    6,   20
  225,20190310,    7,   30
  225,20190310,    8,   20
  225,20190310,    9,   40
  225,20190310,   10,   40
  225,20190310,   11,   40
  225,20190310,   12,   70
  225,20190310,   13,  100
  225,20190310,   14,  120
  225,20190310,   15,  100
  225,20190310,   16,  110
  225,20190310,   17,  130
  225,20190310,   18,  120
  225,20190310,   19,  140
  225,20190310,   20,  160
  225,20190310,   21,  170
  225,20190310,   22,  150
  225,20190310,   23,  160
  225,20190310,   24,  170
  225,20190311,    1,  170
  225,20190311,    2,  170
  225,20190311,    3,  170
  225,20190311,    4,  170
  225,20190311,    5,  170
  225,20190311,    6,  170
  225,20190311,    7,  160
  225,20190311,    8,  160
  225,20190311,    9,  160
  225,20190311,   10,  160
